"timestamp_utc","ciclo","health_ok","health_status","health_latency_ms","metrics_ok","metrics_status","monitor_age_sec","monitor_last_duration_sec","monitor_empresas_falha","ciclos_success","ciclos_partial","ciclos_fatal_error","ciclos_skipped_concurrent","delta_ciclos_total","delta_failure_rate_pct","alertas_total","alertas_critical","alertas_webhook_pagamento_falha","alertas_status_sincronizacao_divergente","alertas_referencia_integracao_invalida","alertas_estorno_falha"
"2026-03-07T11:55:02Z","2128","False","429","0,71","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2129","False","429","0,72","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2130","False","429","0,71","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2131","False","429","0,9","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2132","False","429","0,83","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2133","False","429","0,71","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2134","False","429","1","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2135","False","429","1,24","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2136","False","429","1,32","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2137","False","429","0,91","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2138","False","429","0,76","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2139","False","429","0,92","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2140","False","429","0,76","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2141","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2142","False","429","0,72","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2143","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2144","False","429","0,78","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2145","False","429","0,91","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2146","False","429","0,87","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2147","False","429","0,72","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2148","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2149","False","429","0,9","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2150","False","429","0,82","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2151","False","429","0,76","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2152","False","429","0,8","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2153","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2154","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2155","False","429","0,84","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2156","False","429","0,82","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2157","False","429","0,72","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2158","False","429","0,71","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2159","False","429","0,71","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2160","False","429","0,99","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2161","False","429","0,9","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2162","False","429","0,72","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2163","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2164","False","429","0,76","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2165","False","429","0,96","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2166","False","429","0,85","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2167","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2168","False","429","0,72","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2169","False","429","0,79","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2170","False","429","0,87","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2171","False","429","0,81","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2172","False","429","0,86","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2173","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2174","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2175","False","429","0,96","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2176","False","429","0,82","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2177","False","429","0,72","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2178","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2179","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2180","False","429","0,91","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2181","False","429","1,1","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2182","False","429","0,88","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2183","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2184","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2185","False","429","0,81","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2186","False","429","0,79","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2187","False","429","0,85","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2188","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2189","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2190","False","429","0,79","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2191","False","429","0,76","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2192","False","429","0,95","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2193","False","429","1,14","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2194","False","429","1,21","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2195","False","429","0,89","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2196","False","429","1,4","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2197","False","429","1,22","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2198","False","429","1,06","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2199","False","429","1,21","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2200","False","429","1,04","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2201","False","429","1,14","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2202","False","429","0,94","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2203","False","429","0,98","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2204","False","429","0,97","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2205","False","429","1,34","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2206","False","429","0,9","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2207","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2208","False","429","0,72","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2209","False","429","0,72","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2210","False","429","0,96","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2211","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2212","False","429","0,79","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2213","False","429","0,8","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2214","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2215","False","429","0,81","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2216","False","429","0,77","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2217","False","429","0,71","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2218","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2219","False","429","0,72","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2220","False","429","0,83","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2221","False","429","0,93","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2222","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2223","False","429","0,71","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2224","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2225","False","429","0,97","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2226","False","429","0,8","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2227","False","429","0,81","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2228","False","429","0,8","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2229","False","429","0,71","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2230","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2231","False","429","1,22","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2232","False","429","0,89","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2233","False","429","0,77","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2234","False","429","0,79","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2235","False","429","0,72","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2236","False","429","0,88","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2237","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2238","False","429","0,72","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2239","False","429","0,71","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2240","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2241","False","429","1,02","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2242","False","429","0,86","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2243","False","429","0,72","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2244","False","429","0,77","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2245","False","429","0,92","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2246","False","429","1,28","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2247","False","429","1,14","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2248","False","429","0,85","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2249","False","429","0,94","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2250","False","429","0,9","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2251","False","429","0,76","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2252","False","429","0,9","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2253","False","429","0,8","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2254","False","429","1","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2255","False","429","0,98","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2256","False","429","0,76","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2257","False","429","0,78","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2258","False","429","0,77","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2259","False","429","1,27","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2260","False","429","0,94","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2261","False","429","0,76","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2262","False","429","0,78","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2263","False","429","0,78","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2264","False","429","0,94","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2265","False","429","0,94","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2266","False","429","0,76","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2267","False","429","0,76","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2268","False","429","0,86","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2269","False","429","0,91","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2270","False","429","0,85","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2271","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2272","False","429","31,68","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2273","False","429","0,85","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2274","False","429","0,7","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2275","False","429","0,72","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:02Z","2276","False","429","0,7","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2277","False","429","0,91","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2278","False","429","0,83","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2279","False","429","0,88","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2280","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2281","False","429","0,7","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2282","False","429","0,97","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2283","False","429","0,79","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2284","False","429","0,7","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2285","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2286","False","429","0,83","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2287","False","429","0,89","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2288","False","429","0,83","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2289","False","429","0,69","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2290","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2291","False","429","0,83","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2292","False","429","1,01","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2293","False","429","0,95","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2294","False","429","0,72","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2295","False","429","0,8","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2296","False","429","0,87","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2297","False","429","0,84","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2298","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2299","False","429","0,8","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2300","False","429","0,72","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2301","False","429","0,76","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2302","False","429","0,85","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2303","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2304","False","429","0,91","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2305","False","429","0,7","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2306","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2307","False","429","0,84","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2308","False","429","0,83","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2309","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2310","False","429","0,7","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2311","False","429","0,81","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2312","False","429","0,78","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2313","False","429","0,87","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2314","False","429","0,81","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2315","False","429","0,83","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2316","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2317","False","429","0,7","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2318","False","429","0,87","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2319","False","429","0,88","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2320","False","429","0,89","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2321","False","429","0,71","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2322","False","429","0,7","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2323","False","429","0,87","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2324","False","429","0,76","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2325","False","429","0,71","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2326","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2327","False","429","0,86","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2328","False","429","0,88","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2329","False","429","0,77","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2330","False","429","0,83","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2331","False","429","0,85","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2332","False","429","0,84","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2333","False","429","0,81","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2334","False","429","1,04","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2335","False","429","0,76","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2336","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2337","False","429","0,7","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2338","False","429","1,08","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2339","False","429","0,86","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2340","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2341","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2342","False","429","0,7","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2343","False","429","0,84","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2344","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2345","False","429","0,77","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2346","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2347","False","429","0,79","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2348","False","429","0,96","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2349","False","429","0,87","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2350","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2351","False","429","0,71","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2352","False","429","0,96","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2353","False","429","0,71","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2354","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2355","False","429","0,71","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2356","False","429","0,69","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2357","False","429","0,92","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2358","False","429","0,89","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2359","False","429","0,93","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2360","False","429","1,04","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2361","False","429","0,81","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2362","False","429","0,95","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2363","False","429","0,89","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2364","False","429","0,84","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2365","False","429","0,77","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2366","False","429","1,39","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2367","False","429","0,77","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2368","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2369","False","429","0,7","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2370","False","429","0,69","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2371","False","429","0,88","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2372","False","429","0,83","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2373","False","429","0,87","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2374","False","429","0,78","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2375","False","429","0,86","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2376","False","429","0,88","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2377","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2378","False","429","0,91","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2379","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2380","False","429","0,79","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2381","False","429","0,89","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2382","False","429","0,82","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2383","False","429","0,81","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2384","False","429","0,8","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2385","False","429","1,7","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2386","False","429","0,83","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2387","False","429","0,78","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2388","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2389","False","429","0,82","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2390","False","429","0,81","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2391","False","429","0,82","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:03Z","2392","False","429","0,76","False","429",,,,"0","0","0","0","0",,,,,,,
